fold,method,label,precision,recall,f1,macro_f1,micro_f1
3,llm_zero_shot,toxic,0.09853032498447527,0.9937369519832986,0.17928436911487758,0.14159580877275094,0.15663643858202803
3,llm_zero_shot,severe_toxic,0.03286384976525822,0.98,0.063595068137573,0.14159580877275094,0.15663643858202803
3,llm_zero_shot,obscene,0.16161616161616163,0.9056603773584906,0.2742857142857143,0.14159580877275094,0.15663643858202803
3,llm_zero_shot,threat,0.010183299389002037,1.0,0.020161290322580645,0.14159580877275094,0.15663643858202803
3,llm_zero_shot,insult,0.14976494291470785,0.902834008097166,0.2569124423963134,0.14159580877275094,0.15663643858202803
3,llm_zero_shot,identity_hate,0.028493894165535955,0.9545454545454546,0.05533596837944664,0.14159580877275094,0.15663643858202803
